Student_id,Name,Physics_marks,Chemistry_marks,Math_marks,Aptitude_test,Total_percentage,Reservation_category
2303899,parmanand,92,59,64,87,75.5,EWS
2303900,parmeshwar,100,21,81,43,61.25,SC
2303901,parmeshwari,92,53,65,85,73.75,SC
2303902,parmeswari,92,92,97,66,86.75,SC
2303903,parmila,99,96,29,83,76.75,SC
2303904,parminder,93,54,66,33,61.5,EWS
2303905,parmita,89,80,22,44,58.75,ST
2303906,parmjeet,97,89,16,27,57.25,General
2303907,parmo,96,30,74,29,57.25,General
2303908,parmod,94,96,78,59,81.75,ST
2303909,parmodh,99,46,43,67,63.75,SC
2303910,parmood,96,80,76,35,71.75,ST
2303911,parnav,94,77,80,72,80.75,EWS
2303912,parniti,92,49,77,45,65.75,ST
2303913,paro,99,20,33,29,45.25,SC
2303914,parsanjeet,93,70,23,56,60.5,General
2303915,parsann,98,94,93,55,85,EWS
2303916,parsant,93,31,86,26,59,EWS
2303917,parshant,97,95,74,100,91.5,General
2303918,parshotam,87,80,44,34,61.25,SC
2303919,parshu,100,97,90,62,87.25,EWS
2303920,parsi,85,25,86,24,55,SC
2303921,parsnath,97,81,47,33,64.5,SC
2303922,parsuram,85,49,23,18,43.75,SC
2303923,partab,99,25,92,32,62,EWS
2303924,partap,87,22,40,32,45.25,SC
2303925,parteek,98,23,42,28,47.75,General
2303926,parth,91,27,34,40,48,ST
2303927,partibha,85,41,81,95,75.5,SC
2303928,partik,95,35,18,40,47,SC
2303929,partima,91,74,69,69,75.75,SC
2303930,partul,89,97,31,47,66,General
2303931,partyush,94,51,66,75,71.5,General
2303932,paru,88,44,18,54,51,SC
2303933,parul,100,55,22,81,64.5,General
2303934,parvashi,90,65,32,37,56,EWS
2303935,parvati,89,99,76,43,76.75,General
2303936,parveen,96,56,17,23,48,SC
2303937,parveena,94,57,55,98,76,SC
2303938,parvej,97,27,51,81,64,SC
2303939,parven,95,85,80,90,87.5,EWS
2303940,parvesh,87,69,63,81,75,ST
2303941,parvez,85,98,74,100,89.25,EWS
2303942,parvin,88,98,44,90,80,SC
2303943,parvinder,89,17,58,96,65,EWS
2303944,parvti,85,24,41,49,49.75,EWS
2303945,parwati,86,45,95,45,67.75,General
2303946,paryanka,85,53,87,93,79.5,ST
2303947,pasanjeet,90,55,31,37,53.25,SC
2303948,patan,99,50,37,76,65.5,SC
2303949,pataso,91,98,25,64,69.5,EWS
2303950,patav,89,59,39,65,63,General
2303951,patender,100,79,53,99,82.75,EWS
2303952,patik,91,88,96,16,72.75,General
2303953,patras,90,65,37,82,68.5,EWS
2303954,patric,85,26,87,29,56.75,SC
2303955,paul,86,84,95,66,82.75,General
2303956,pavan,94,90,63,86,83.25,EWS
2303957,pavi,99,37,67,53,64,SC
2303958,pavitra,94,72,60,46,68,General
2303959,pavnesh,94,30,67,99,72.5,ST
2303960,pawan,87,99,55,71,78,SC
2303961,pawansingh,99,48,57,95,74.75,EWS
2303962,pawna,93,25,49,90,64.25,EWS
2303963,pawni,88,67,31,88,68.5,ST
2303964,payal,88,41,59,46,58.5,ST
2303965,payana,95,15,50,70,57.5,General
2303966,pear,85,40,54,88,66.75,SC
2303967,peena,98,56,24,17,48.75,General
2303968,peentu,98,51,79,94,80.5,EWS
2303969,peenu,91,80,67,59,74.25,ST
2303970,peer,100,68,100,50,79.5,ST
2303971,pemaram,97,31,74,79,70.25,ST
2303972,penzin,97,62,70,64,73.25,General
2303973,pera,100,85,45,39,67.25,SC
2303974,perdeep,88,82,91,81,85.5,General
2303975,perkash,94,21,87,74,69,ST
2303976,permeshwar,96,52,98,99,86.25,EWS
2303977,perveen,92,78,53,82,76.25,SC
2303978,pervez,85,65,44,45,59.75,SC
2303979,pervinder,95,69,92,26,70.5,General
2303980,phakir,87,44,52,16,49.75,General
2303981,phalguni,86,92,71,25,68.5,EWS
2303982,pharjana,93,34,31,28,46.5,General
2303983,philomina,88,83,16,82,67.25,ST
2303984,phirdos,93,100,52,60,76.25,SC
2303985,phol,85,15,33,62,48.75,EWS
2303986,pholwati,94,29,64,42,57.25,EWS
2303987,phool,88,54,91,65,74.5,EWS
2303988,phoola,93,98,34,75,75,General
2303989,phooleshwar,87,50,79,55,67.75,SC
2303990,phooli,85,88,16,86,68.75,EWS
2303991,phoolla,89,47,92,40,67,General
2303992,phoolmani,93,95,64,85,84.25,General
2303993,phoolo,85,43,47,26,50.25,SC
2303994,phoolwanti,93,94,54,59,75,General
2303995,phoolwati,97,73,86,94,87.5,EWS
2303996,phul,100,87,56,56,74.75,General
2303997,phulbi,92,22,81,25,55,General
2303998,phulkana,98,52,34,90,68.5,General
2303999,pinkey,90,49,74,89,75.5,ST
2304000,pinki,94,74,87,31,71.5,EWS
2304001,pinkoo,90,95,53,94,83,EWS
2304002,pinku,94,27,52,27,50,SC
2304003,pinky,98,75,44,37,63.5,ST
2304004,pinttu,85,92,25,18,55,EWS
2304005,pintu,96,53,55,18,55.5,SC
2304006,pirmika,95,43,34,42,53.5,ST
2304007,piroj,92,90,66,73,80.25,SC
2304008,piryanka,89,67,64,82,75.5,ST
2304009,pista,91,61,31,97,70,SC
2304010,pitar,89,39,32,26,46.5,EWS
2304011,pitika,92,50,96,80,79.5,EWS
2304012,piuesh,99,25,97,39,65,EWS
2304013,piyari,88,61,61,72,70.5,SC
2304014,piyus,91,17,69,99,69,ST
2304015,piyush,97,73,82,50,75.5,SC
2304016,poga,94,94,81,24,73.25,General
2304017,pokhar,89,39,98,45,67.75,SC
2304018,poma,86,29,73,24,53,SC
2304019,poneem,95,97,17,28,59.25,General
2304020,pooga,90,41,100,64,73.75,ST
2304021,pooja,88,60,27,26,50.25,ST
2304022,pooja/varsha,90,62,55,70,69.25,ST
2304023,poojadevi,91,47,65,44,61.75,ST
2304024,pool,92,35,44,88,64.75,General
2304025,poonam,95,57,57,65,68.5,EWS
2304026,pooran,94,100,23,27,61,ST
2304027,pooranmal,85,25,48,19,44.25,SC
2304028,poornima,92,30,44,58,56,ST
2304029,popinder,97,30,26,51,51,SC
2304030,poshetty,87,34,82,73,69,EWS
2304031,pphola,93,95,64,94,86.5,General
2304032,prabhakar,97,41,34,61,58.25,ST
2304033,prabhash,85,32,50,43,52.5,SC
2304034,prabhat,90,80,52,59,70.25,General
2304035,prabhatilal,97,51,15,97,65,General
2304036,prabhatyashi,90,54,24,82,62.5,EWS
2304037,prabhila,95,21,40,59,53.75,EWS
2304038,prabhjeet,98,90,91,92,92.75,SC
2304039,prabhjit,95,61,66,92,78.5,ST
2304040,prabhjot,92,67,58,43,65,EWS
2304041,prabhu,88,65,23,63,59.75,ST
2304042,prabhudayal,91,100,56,20,66.75,ST
2304043,prableen,95,45,55,82,69.25,General
2304044,prachi,95,98,69,75,84.25,ST
2304045,pradeep,98,74,38,57,66.75,ST
2304046,pradep,89,61,100,62,78,ST
2304047,prafhool,97,21,36,64,54.5,SC
2304048,praful,88,61,46,56,62.75,ST
2304049,pragati,92,61,91,23,66.75,EWS
2304050,pragti,98,24,72,85,69.75,SC
2304051,prahlad,94,100,30,39,65.75,General
2304052,prakash,96,58,20,92,66.5,ST
2304053,prakesh,97,20,58,97,68,SC
2304054,prakul,86,23,30,65,51,EWS
2304055,pram,94,56,89,35,68.5,General
2304056,pramal,90,63,63,42,64.5,ST
2304057,pramatma,92,75,80,54,75.25,ST
2304058,prameela,98,46,33,97,68.5,ST
2304059,prameshwar,85,70,85,44,71,EWS
2304060,prami,86,89,75,36,71.5,EWS
2304061,pramil,99,78,15,98,72.5,SC
2304062,pramila,93,50,17,25,46.25,ST
2304063,pramjeet,97,53,89,79,79.5,ST
2304064,pramjot,93,83,51,72,74.75,SC
2304065,pramod,87,78,87,21,68.25,SC
2304066,pramood,91,18,47,52,52,General
2304067,prankur,88,18,26,35,41.75,ST
2304068,prannab,100,20,26,40,46.5,ST
2304069,pransis,100,95,44,19,64.5,SC
2304070,prasant,100,82,20,43,61.25,General
2304071,prasanta,87,55,43,66,62.75,SC
2304072,prashanat,95,63,15,61,58.5,EWS
2304073,prashansa,91,60,16,44,52.75,SC
2304074,prashant,92,28,41,37,49.5,ST
2304075,pratap,95,29,65,25,53.5,SC
2304076,prateek,93,88,40,98,79.75,SC
2304077,pratha,86,19,98,59,65.5,SC
2304078,prati,94,66,84,29,68.25,EWS
2304079,pratibha,86,51,65,97,74.75,SC
2304080,pratiksha,99,92,25,88,76,SC
2304081,pratima,88,43,52,83,66.5,EWS
2304082,pratul,89,68,86,61,76,ST
2304083,praveen,85,50,25,75,58.75,ST
2304084,praveena,92,95,83,15,71.25,ST
2304085,pravendra,92,73,70,75,77.5,EWS
2304086,pravesh,95,40,70,76,70.25,General
2304087,pravin,85,25,52,68,57.5,General
2304088,pravindra,87,67,100,58,78,SC
2304089,prayatan,92,59,77,70,74.5,ST
2304090,prdeep,99,43,71,80,73.25,EWS
2304091,pree,99,25,32,65,55.25,EWS
2304092,preena,92,77,51,47,66.75,SC
2304093,preet,98,41,87,87,78.25,General
2304094,preetam,100,22,72,18,53,EWS
2304095,preeti,98,71,37,87,73.25,ST
2304096,preety,99,46,82,15,60.5,EWS
2304097,prem,94,17,97,69,69.25,General
2304098,prema,91,60,76,78,76.25,ST
2304099,premature,90,52,92,62,74,General
2304100,premawati,90,54,93,87,81,ST
2304101,premchand,93,87,98,25,75.75,General
2304102,premi,99,82,46,34,65.25,General
2304103,premjit,95,44,63,97,74.75,ST
2304104,premla,86,57,76,59,69.5,EWS
2304105,premlata,97,59,61,34,62.75,ST
2304106,premnarayan,87,62,52,39,60,EWS
2304107,premo,86,35,52,86,64.75,General
2304108,prempal,91,52,28,27,49.5,General
2304109,premsingh,89,95,68,50,75.5,ST
2304110,premwati,95,19,38,19,42.75,SC
2304111,prete,87,100,59,29,68.75,General
2304112,preti,89,82,44,38,63.25,General
2304113,preyank,100,37,77,58,68,ST
2304114,preyojit,99,53,32,24,52,General
2304115,prezi,93,93,57,64,76.75,General
2304116,prhalad,85,94,85,49,78.25,ST
2304117,priju,93,46,57,21,54.25,General
2304118,prince,92,97,54,36,69.75,EWS
2304119,prinka,88,37,81,37,60.75,EWS
2304120,prinkaya,99,76,86,83,86,General
2304121,prinkya,97,55,67,46,66.25,ST
2304122,prinsh,95,93,94,76,89.5,SC
2304123,pritam,94,27,15,49,46.25,General
2304124,pritee,95,86,53,73,76.75,EWS
2304125,prithvi,97,60,48,57,65.5,EWS
2304126,priti,94,27,94,52,66.75,General
2304127,pritibha,89,18,74,15,49,General
2304128,pritika,98,18,28,75,54.75,General
2304129,prittam,86,91,55,41,68.25,EWS
2304130,prity,95,57,26,43,55.25,ST
2304131,priya,100,15,72,23,52.5,General
2304132,priyak,95,26,33,66,55,General
2304133,priyaka,85,79,90,71,81.25,EWS
2304134,priyaki,86,26,19,42,43.25,EWS
2304135,priyanka,96,70,90,38,73.5,General
2304136,priyanshu,99,29,24,48,50,SC
2304137,priyansi,97,60,58,22,59.25,ST
2304138,priyansu,91,54,33,67,61.25,General
2304139,priynka,99,29,88,17,58.25,General
2304140,prkesh,91,25,44,44,51,General
2304141,prmod,86,67,77,65,73.75,EWS
2304142,promila,99,42,82,90,78.25,General
2304143,prsant,95,80,30,21,56.5,EWS
2304144,prshant,96,41,62,33,58,SC
2304145,prya,88,18,46,64,54,ST
2304146,pryanika,89,54,85,57,71.25,SC
2304147,pryanka,87,69,40,97,73.25,General
2304148,pryinka,86,96,86,92,90,General
2304149,puja,86,58,81,26,62.75,SC
2304150,pujja,91,88,81,56,79,EWS
2304151,pukharam,96,99,57,82,83.5,ST
2304152,pulita,99,29,68,55,62.75,ST
2304153,pulkit,91,33,87,62,68.25,General
2304154,punam,92,37,91,82,75.5,ST
2304155,punarjyoti,88,86,76,35,71.25,SC
2304156,puneet,89,75,87,55,76.5,ST
2304157,puneeta,96,73,72,69,77.5,ST
2304158,punia,91,31,62,35,54.75,SC
2304159,punit,91,48,60,30,57.25,SC
2304160,punita,97,53,64,69,70.75,General
2304161,punkaj,90,45,62,86,70.75,ST
2304162,punnet,91,46,78,71,71.5,General
2304163,punni,91,53,83,83,77.5,General
2304164,puran,85,57,20,91,63.25,ST
2304165,puranmal,86,64,74,89,78.25,EWS
2304166,purnima,92,44,82,17,58.75,ST
2304167,purnmal,87,74,65,86,78,ST
2304168,purva,94,58,44,36,58,ST
2304169,pusgpender,89,57,65,55,66.5,General
2304170,pushank,98,55,68,23,61,ST
2304171,pushapa,88,96,71,61,79,ST
2304172,pushkar,99,54,79,89,80.25,General
2304173,pushpa,92,51,57,61,65.25,SC
2304174,pushpan,88,16,20,19,35.75,SC
2304175,pushpanjali,94,88,50,55,71.75,General
2304176,pushpawati,86,90,80,51,76.75,EWS
2304177,pushpender,88,89,36,58,67.75,EWS
2304178,pushpendr,97,22,32,94,61.25,General
2304179,pushpendra,93,73,60,52,69.5,EWS
2304180,puskar,85,28,29,76,54.5,General
2304181,puspa,89,15,64,97,66.25,ST
2304182,puspa&,96,16,23,69,51,EWS
2304183,puspak,97,57,60,59,68.25,SC
2304184,puspendar,99,21,35,70,56.25,EWS
2304185,puspender,88,16,59,97,65,ST
2304186,puspha,100,82,84,47,78.25,SC
2304187,puswa,88,33,26,17,41,ST
2304188,putulu,93,22,36,72,55.75,SC
2304189,pyar,91,82,39,80,73,General
2304190,pyare,91,36,89,30,61.5,SC
2304191,pyarelal,100,98,27,44,67.25,General
2304192,pyari,86,81,28,85,70,EWS
2304193,rabhida,94,37,92,86,77.25,SC
2304194,rabin,95,34,83,43,63.75,ST
2304195,rabina,86,64,76,83,77.25,ST
2304196,rabita,87,89,71,63,77.5,ST
2304197,rabiya,92,94,78,16,70,ST
2304198,rabpreet,92,77,56,16,60.25,General
2304199,rachana,89,79,15,78,65.25,EWS
2304200,rachna,86,45,73,69,68.25,ST
2304201,rachna(with,86,59,41,78,66,ST
2304202,rachnu,86,36,53,85,65,SC
2304203,rachpreet,100,99,24,59,70.5,SC
2304204,rada,88,59,24,17,47,ST
2304205,radat,90,20,74,85,67.25,SC
2304206,radesyam,95,74,66,99,83.5,ST
2304207,radha,86,86,57,87,79,General
2304208,radhab,98,83,48,26,63.75,EWS
2304209,radhabai,91,29,34,39,48.25,General
2304210,radhadalal,96,21,35,42,48.5,ST
2304211,radhamohan,88,19,78,56,60.25,EWS
2304212,radhe,93,15,91,95,73.5,SC
2304213,radhesayam,94,18,53,48,53.25,EWS
2304214,radheshyam,96,82,61,83,80.5,EWS
2304215,radhey,90,77,75,81,80.75,General
2304216,radheyshyam,89,54,73,57,68.25,General
2304217,radhika,89,47,17,49,50.5,EWS
2304218,radhyshyam,93,39,84,95,77.75,General
2304219,radikha,97,40,18,60,53.75,EWS
2304220,raeeyan,93,37,21,49,50,EWS
2304221,rafal,86,88,50,34,64.5,EWS
2304222,rafat,99,34,87,45,66.25,ST
2304223,rafeddin,96,94,54,48,73,General
2304224,rafi,87,23,98,89,74.25,ST
2304225,rafiq,94,80,63,47,71,General
2304226,raghav,91,17,60,33,50.25,SC
2304227,raghbir,94,88,99,62,85.75,SC
2304228,raghu,90,87,28,81,71.5,SC
2304229,raghubeer,87,95,69,38,72.25,General
2304230,raghubir,92,95,20,56,65.75,EWS
2304231,raghunandan,91,97,97,88,93.25,SC
2304232,raghuveer,99,95,82,91,91.75,ST
2304233,raghuvinder,97,97,95,95,96,General
2304234,raghuvir,90,100,52,84,81.5,ST
2304235,ragib,88,98,40,43,67.25,EWS
2304236,ragina,92,98,95,56,85.25,ST
2304237,ragini,86,95,86,21,72,General
2304238,ragni,95,99,55,90,84.75,ST
2304239,ragwender,97,96,15,33,60.25,General
2304240,rahat,96,100,29,87,78,EWS
2304241,raheesh,88,97,24,71,70,ST
2304242,rahi,96,98,34,28,64,General
2304243,rahil,100,98,100,20,79.5,SC
2304244,rahila,98,96,73,19,71.5,EWS
2304245,rahim,86,95,20,94,73.75,EWS
2304246,rahimuddin,89,95,97,59,85,EWS
2304247,rahimun,64,96,59,79,74.5,EWS
2304248,rahina,31,95,85,80,72.75,SC
2304249,rahis,89,95,32,73,72.25,ST
2304250,rahish,79,100,48,85,78,ST
2304251,rahishudeen,61,100,76,86,80.75,EWS
2304252,rahisuddin,28,99,88,60,68.75,SC
2304253,rahmat,89,98,43,53,70.75,General
2304254,rahnuma,100,98,78,77,88.25,SC
2304255,rahu,20,99,86,62,66.75,General
2304256,rahul,89,98,17,89,73.25,EWS
2304257,rai,62,99,68,51,70,EWS
2304258,rainu,69,97,80,66,78,EWS
2304259,raisha,53,98,93,68,78,EWS
2304260,raishma,17,97,93,100,76.75,EWS
2304261,raisingh,45,98,57,26,56.5,General
2304262,raisuddin,93,98,30,82,75.75,ST
2304263,raj,70,99,96,26,72.75,General
2304264,raja,52,97,27,29,51.25,SC
2304265,rajam,94,98,93,33,79.5,General
2304266,rajan,52,96,16,47,52.75,General
2304267,rajani,18,96,23,74,52.75,ST
2304268,rajanti,87,99,89,49,81,ST
2304269,rajaram,52,95,62,77,71.5,ST
2304270,rajat,38,97,85,64,71,EWS
2304271,rajbala,19,98,68,48,58.25,SC
2304272,rajbeer,84,97,70,98,87.25,EWS
2304273,rajbir,40,98,66,94,74.5,EWS
2304274,rajbiri,78,98,22,55,63.25,ST
2304275,rajdev,16,98,95,21,57.5,General
2304276,rajdut,25,98,58,79,65,ST
2304277,rajeena,85,96,61,98,85,SC
2304278,rajeet,79,96,20,21,54,EWS
2304279,rajeev,56,98,84,77,78.75,EWS
2304280,rajend,40,98,99,85,80.5,General
2304281,rajendar,92,96,47,61,74,EWS
2304282,rajender,72,98,81,79,82.5,ST
2304283,rajenderi,90,100,50,62,75.5,General
2304284,rajendra,71,100,59,16,61.5,SC
2304285,rajesh,83,99,98,43,80.75,ST
2304286,rajeshvr,72,96,68,49,71.25,General
2304287,rajeshwar,90,99,87,41,79.25,General
2304288,rajeshwari,32,95,77,33,59.25,General
2304289,rajeswary,56,98,52,40,61.5,SC
2304290,rajia,20,95,52,16,45.75,General
2304291,rajibul,61,100,96,83,85,EWS
2304292,rajider,76,100,81,42,74.75,EWS
2304293,rajina,23,97,54,69,60.75,SC
2304294,rajinder,37,100,24,75,59,SC
2304295,rajish,33,99,47,97,69,General
2304296,rajit,78,95,47,69,72.25,SC
2304297,rajiv,19,96,89,57,65.25,SC
2304298,rajiya,29,99,17,77,55.5,ST
2304299,rajjit,26,95,63,23,51.75,General
2304300,rajkali,70,98,60,43,67.75,SC
2304301,rajkaranta,80,95,60,20,63.75,General
2304302,rajkarnta,23,98,58,67,61.5,ST
2304303,rajkiran,61,96,52,57,66.5,General
2304304,rajkumar,48,95,73,21,59.25,SC
2304305,rajkumari,59,99,29,59,61.5,General
2304306,rajkumarm,49,100,72,85,76.5,ST
2304307,rajl,70,99,15,34,54.5,ST
2304308,rajlaxmi,39,98,43,62,60.5,SC
2304309,rajmani,98,99,94,24,78.75,ST
2304310,rajna,62,99,93,28,70.5,General
2304311,rajneesh,47,95,58,47,61.75,General
2304312,rajnesh,20,97,38,43,49.5,SC
2304313,rajni,41,99,51,42,58.25,ST
2304314,rajnish,55,99,31,26,52.75,ST
2304315,rajo,21,100,72,77,67.5,General
2304316,rajpal,90,100,22,64,69,SC
2304317,rajputra,26,97,51,83,64.25,EWS
2304318,rajrani,20,96,37,86,59.75,EWS
2304319,rajshree,33,97,61,87,69.5,EWS
2304320,raju,59,96,51,15,55.25,ST
2304321,"raju,",71,99,97,61,82,EWS
2304322,rajuddin,76,95,21,57,62.25,SC
2304323,rajudi,81,98,28,31,59.5,SC
2304324,rajveer,49,100,52,47,62,General
2304325,rajvi,24,96,40,95,63.75,General
2304326,rajvir,92,97,37,77,75.75,SC
2304327,rajwanti,36,100,44,82,65.5,ST
2304328,rajwati,62,100,38,42,60.5,EWS
2304329,rakeeba,45,95,96,24,65,SC
2304330,rakesh,46,100,24,90,65,EWS
2304331,rakha,71,95,79,61,76.5,General
2304332,rakhee,84,98,30,54,66.5,SC
2304333,rakhi,17,95,53,92,64.25,EWS
2304334,rakho,66,97,90,76,82.25,SC
2304335,rakki,53,97,29,50,57.25,General
2304336,rakkibhul,70,100,39,23,58,EWS
2304337,raksha,19,95,27,39,45,SC
2304338,rakshit,85,100,60,26,67.75,ST
2304339,ram,45,95,95,57,73,SC
2304340,rama,100,96,98,94,97,ST
2304341,ramaiya,75,96,16,66,63.25,SC
2304342,ramakant,100,100,26,32,64.5,EWS
2304343,raman,82,95,52,45,68.5,EWS
2304344,ramanand,48,97,40,83,67,EWS
2304345,ramavtar,41,95,33,69,59.5,ST
2304346,ramba,63,97,55,66,70.25,SC
2304347,rambabu,71,97,45,66,69.75,EWS
2304348,rambai,57,95,35,36,55.75,ST
2304349,rambarose,27,99,60,55,60.25,EWS
2304350,rambha,67,100,49,86,75.5,EWS
2304351,rambhajan,87,97,70,38,73,General
2304352,rambharos,77,95,100,87,89.75,SC
2304353,rambhool,20,95,41,25,45.25,SC
2304354,rambhul,80,97,25,96,74.5,EWS
2304355,rambir,49,98,80,44,67.75,SC
2304356,rambiri,95,96,90,66,86.75,General
2304357,rambrij,42,97,79,80,74.5,SC
2304358,ramchander,81,95,95,17,72,SC
2304359,ramchandr,88,98,82,97,91.25,SC
2304360,ramchandra,100,98,40,18,64,General
2304361,ramdas,94,100,46,74,78.5,SC
2304362,ramdev,70,100,80,65,78.75,EWS
2304363,ramdevi,28,99,41,34,50.5,General
2304364,ramdhan,41,99,67,65,68,General
2304365,ramdhani,82,97,46,16,60.25,EWS
2304366,ramdhin,87,96,84,32,74.75,SC
2304367,ramdin,76,96,91,48,77.75,ST
2304368,ramdulari,36,97,35,70,59.5,General
2304369,ramdutt,23,99,58,53,58.25,General
2304370,ramdyal,68,100,93,76,84.25,ST
2304371,rame,33,96,19,72,55,ST
2304372,rameh,31,99,79,49,64.5,SC
2304373,ramender,97,97,38,15,61.75,SC
2304374,ramesh,35,96,100,82,78.25,General
2304375,rameshwar,78,100,17,47,60.5,EWS
2304376,rameshwer,79,95,65,51,72.5,ST
2304377,rameswar,95,99,54,19,66.75,ST
2304378,ramfare,73,95,74,29,67.75,EWS
2304379,ramgopal,90,100,20,83,73.25,General
2304380,ramhetu,52,100,60,74,71.5,SC
2304381,ramila,76,96,81,57,77.5,SC
2304382,raminder,58,98,90,39,71.25,ST
2304383,ramjan,71,100,24,38,58.25,SC
2304384,ramjanam,66,95,42,17,55,ST
2304385,ramjani,57,96,20,99,68,SC
2304386,ramjanki,52,95,17,48,53,EWS
2304387,ramjas,16,96,77,52,60.25,EWS
2304388,ramjeet,84,98,25,48,63.75,ST
2304389,ramji,44,99,75,47,66.25,SC
2304390,ramjiyawan,58,97,73,80,77,EWS
2304391,ramkali,81,99,70,51,75.25,General
2304392,ramkanya,23,95,52,53,55.75,EWS
2304393,ramkaran,58,99,41,80,69.5,SC
2304394,ramkesh,53,95,75,40,65.75,EWS
2304395,ramkhilawan,60,96,45,98,74.75,General
2304396,ramkiashan,72,97,73,79,80.25,SC
2304397,ramkish,64,97,24,67,63,EWS
2304398,ramkishan,59,95,36,49,59.75,ST
2304399,ramkumar,80,97,43,64,71,EWS
2304400,ramkumari,75,99,51,84,77.25,ST
2304401,ramlakhan,16,100,24,67,51.75,EWS
2304402,ramlal,23,95,99,84,75.25,ST
2304403,ramli,99,100,88,85,93,ST
2304404,rammurti,74,98,72,75,79.75,EWS
2304405,ramnath,64,97,72,52,71.25,General
2304406,ramnihor,27,100,26,41,48.5,General
2304407,ramniwas,44,100,82,70,74,SC
2304408,ramniwasj,65,96,18,40,54.75,SC
2304409,ramotar,43,100,50,70,65.75,General
2304410,rampaal,66,95,59,42,65.5,General
2304411,rampal,43,99,85,67,73.5,SC
2304412,rampati,36,100,40,38,53.5,General
2304413,rampayari,77,99,18,16,52.5,ST
2304414,ramphal,42,99,22,21,46,EWS
2304415,rampher,47,98,74,78,74.25,SC
2304416,ramprasad,31,100,31,20,45.5,ST
2304417,ramrati,51,100,38,58,61.75,EWS
2304418,ramsagar,70,97,66,79,78,SC
2304419,ramsati,60,100,90,84,83.5,EWS
2304420,ramsawroop,51,99,20,37,51.75,General
2304421,ramsem,23,100,79,53,63.75,EWS
2304422,ramsewak,38,98,64,93,73.25,SC
2304423,ramsingh,52,95,24,34,51.25,EWS
2304424,ramsurat,89,98,46,37,67.5,EWS
2304425,ramswaroop,84,97,60,16,64.25,EWS
2304426,ramswroop,68,99,91,22,70,EWS
2304427,ramswrup,59,97,38,41,58.75,ST
2304428,ramtek,60,99,79,84,80.5,ST
2304429,ramu,39,96,52,18,51.25,ST
2304430,ramulu,26,95,62,85,67,General
2304431,ramvati,22,95,63,68,62,ST
2304432,ramveer,77,99,23,66,66.25,ST
2304433,ramvihar,94,95,71,56,79,General
2304434,ramvilash,63,95,62,35,63.75,ST
2304435,ramvir,61,95,77,81,78.5,SC
2304436,ramwatar,74,98,75,56,75.75,ST
2304437,ramwati,31,97,67,49,61,ST
2304438,ran,63,98,89,15,66.25,EWS
2304439,rana,32,95,60,65,63,SC
2304440,ranbir,43,96,26,80,61.25,General
2304441,randeep,90,99,36,37,65.5,SC
2304442,randheer,39,100,65,77,70.25,EWS
2304443,randhir,74,100,26,30,57.5,ST
2304444,rangeeta,91,98,35,50,68.5,EWS
2304445,rani,67,96,51,26,60,SC
2304446,ranipal,16,98,60,32,51.5,General
2304447,ranita,55,96,44,88,70.75,SC
2304448,raniya,28,97,72,75,68,ST
2304449,ranjan,52,97,92,98,84.75,ST
2304450,ranjana,72,98,86,74,82.5,General
2304451,ranjay,64,99,44,92,74.75,General
2304452,ranjeet,56,100,24,48,57,EWS
2304453,ranjeeta,64,100,70,24,64.5,ST
2304454,ranjit,26,96,38,55,53.75,EWS
2304455,ranjita,70,98,37,91,74,ST
2304456,ranjna,31,96,16,52,48.75,EWS
2304457,ranjnika,67,99,20,62,62,SC
2304458,ranju,52,96,20,78,61.5,ST
2304459,ranki,85,97,84,61,81.75,SC
2304460,ranni,16,96,97,52,65.25,General
2304461,ranpal,95,96,81,26,74.5,EWS
2304462,rantesh,65,98,80,29,68,General
2304463,ranu,60,97,99,94,87.5,General
2304464,ranveer,54,98,86,69,76.75,ST
2304465,ranvir,89,96,41,73,74.75,General
2304466,rasab,46,100,59,41,61.5,SC
2304467,raseel,85,97,26,71,69.75,EWS
2304468,rashab,82,95,40,71,72,ST
2304469,rashi,73,99,92,77,85.25,SC
2304470,rashid,30,96,98,49,68.25,EWS
2304471,rashida,50,98,87,76,77.75,SC
2304472,rashika,97,99,40,46,70.5,General
2304473,rashimi,67,95,100,57,79.75,EWS
2304474,rashma,30,100,47,95,68,ST
2304475,rashmi,20,98,75,18,52.75,ST
2304476,rasid,28,98,27,18,42.75,EWS
2304477,rasida,87,98,97,89,92.75,EWS
2304478,rasmi,90,100,88,32,77.5,ST
2304479,raspal,19,100,93,16,57,ST
2304480,rasul,73,98,96,21,72,General
2304481,ratan,53,100,27,100,70,General
2304482,ratani,62,96,51,46,63.75,SC
2304483,rathan,82,98,42,77,74.75,SC
2304484,rati,34,97,95,45,67.75,SC
2304485,ratikant,36,99,97,81,78.25,SC
2304486,ratiman,24,100,45,54,55.75,EWS
2304487,ratmo,52,100,17,33,50.5,ST
2304488,ratn,88,98,95,17,74.5,EWS
2304489,ratna,91,96,76,99,90.5,SC
2304490,ratnesh,47,98,72,38,63.75,SC
2304491,ratneshwar,42,98,20,100,65,ST
2304492,ratneswar,64,95,52,34,61.25,ST
2304493,ratni,54,97,49,62,65.5,General
2304494,rattan,43,97,71,80,72.75,General
2304495,ratul,96,99,53,60,77,ST
2304496,ratwari,45,97,21,38,50.25,ST
2304497,raud,70,95,68,80,78.25,EWS
